id,co_id,po_id,strength,rationale,is_active
copo-008018,co-01775,po-08,2,,True
copo-008019,co-01775,po-10,3,,True
copo-008020,co-01775,po-02,3,,True
copo-008021,co-01776,po-02,1,,True
copo-008022,co-01776,po-06,3,,True
copo-008023,co-01776,po-08,1,,True
copo-008024,co-01777,po-07,3,,True
copo-008025,co-01777,po-08,3,,True
copo-008026,co-01777,po-09,2,,True
copo-008027,co-01777,po-06,3,,True
copo-008028,co-01778,po-10,1,,True
copo-008029,co-01778,po-02,1,,True
copo-008030,co-01778,po-04,3,,True
copo-008031,co-01778,po-09,3,,True
copo-008032,co-01779,po-10,2,,True
copo-008033,co-01779,po-02,2,,True
copo-008034,co-01779,po-07,3,,True
copo-008035,co-01779,po-11,2,,True
copo-008036,co-01779,po-05,1,,True
copo-008037,co-01780,po-05,2,,True
copo-008038,co-01780,po-01,2,,True
copo-008039,co-01780,po-02,2,,True
copo-008040,co-01780,po-04,1,,True
copo-008041,co-01780,po-10,3,,True
copo-008042,co-01781,po-11,2,,True
copo-008043,co-01781,po-03,2,,True
copo-008044,co-01781,po-07,2,,True
copo-008045,co-01781,po-02,2,,True
copo-008046,co-01781,po-10,2,,True
copo-008047,co-01781,po-05,2,,True
copo-008048,co-01782,po-11,2,,True
copo-008049,co-01782,po-02,3,,True
copo-008050,co-01782,po-08,2,,True
copo-008051,co-01782,po-03,3,,True
copo-008052,co-01782,po-07,2,,True
copo-008053,co-01782,po-04,1,,True
copo-008054,co-01783,po-07,1,,True
copo-008055,co-01783,po-01,2,,True
copo-008056,co-01783,po-08,3,,True
copo-008057,co-01783,po-11,2,,True
copo-008058,co-01783,po-09,1,,True
copo-008059,co-01784,po-01,2,,True
copo-008060,co-01784,po-07,2,,True
copo-008061,co-01784,po-09,1,,True
copo-008062,co-01784,po-11,3,,True
copo-008063,co-01785,po-02,3,,True
copo-008064,co-01785,po-01,1,,True
copo-008065,co-01785,po-11,3,,True
copo-008066,co-01785,po-07,2,,True
copo-008067,co-01785,po-09,1,,True
copo-008068,co-01785,po-05,3,,True
copo-008069,co-01786,po-09,3,,True
copo-008070,co-01786,po-03,2,,True
copo-008071,co-01786,po-01,2,,True
copo-008072,co-01786,po-08,3,,True
copo-008073,co-01787,po-02,2,,True
copo-008074,co-01787,po-06,2,,True
copo-008075,co-01787,po-03,2,,True
copo-008076,co-01788,po-06,3,,True
copo-008077,co-01788,po-08,3,,True
copo-008078,co-01788,po-03,3,,True
copo-008079,co-01788,po-10,2,,True
copo-008080,co-01789,po-07,3,,True
copo-008081,co-01789,po-05,3,,True
copo-008082,co-01789,po-02,3,,True
copo-008083,co-01790,po-08,1,,True
copo-008084,co-01790,po-09,2,,True
copo-008085,co-01790,po-01,3,,True
copo-008086,co-01790,po-12,1,,True
copo-008087,co-01790,po-04,1,,True
copo-008088,co-01791,po-05,2,,True
copo-008089,co-01791,po-02,3,,True
copo-008090,co-01791,po-10,2,,True
copo-008091,co-01792,po-05,2,,True
copo-008092,co-01792,po-02,3,,True
copo-008093,co-01792,po-10,1,,True
copo-008094,co-01792,po-06,3,,True
copo-008095,co-01793,po-04,2,,True
copo-008096,co-01793,po-07,3,,True
copo-008097,co-01793,po-10,2,,True
copo-008098,co-01793,po-01,2,,True
copo-008099,co-01793,po-06,3,,True
copo-008100,co-01794,po-10,2,,True
copo-008101,co-01794,po-12,3,,True
copo-008102,co-01794,po-05,3,,True
copo-008103,co-01794,po-01,1,,True
copo-008104,co-01794,po-11,3,,True
copo-008105,co-01795,po-10,3,,True
copo-008106,co-01795,po-11,3,,True
copo-008107,co-01795,po-01,3,,True
copo-008108,co-01795,po-05,3,,True
copo-008109,co-01795,po-06,1,,True
copo-008110,co-01795,po-02,3,,True
copo-008111,co-01796,po-12,2,,True
copo-008112,co-01796,po-01,3,,True
copo-008113,co-01796,po-07,3,,True
copo-008114,co-01797,po-04,3,,True
copo-008115,co-01797,po-08,1,,True
copo-008116,co-01797,po-05,1,,True
copo-008117,co-01797,po-06,3,,True
copo-008118,co-01798,po-01,3,,True
copo-008119,co-01798,po-09,2,,True
copo-008120,co-01798,po-05,2,,True
copo-008121,co-01798,po-03,2,,True
copo-008122,co-01798,po-04,2,,True
copo-008123,co-01799,po-09,3,,True
copo-008124,co-01799,po-01,3,,True
copo-008125,co-01799,po-11,2,,True
copo-008126,co-01799,po-05,2,,True
copo-008127,co-01799,po-02,1,,True
copo-008128,co-01800,po-06,3,,True
copo-008129,co-01800,po-04,2,,True
copo-008130,co-01800,po-07,2,,True
copo-008131,co-01800,po-02,3,,True
copo-008132,co-01800,po-12,2,,True
copo-008133,co-01801,po-07,3,,True
copo-008134,co-01801,po-03,3,,True
copo-008135,co-01801,po-08,1,,True
copo-008136,co-01802,po-05,1,,True
copo-008137,co-01802,po-03,2,,True
copo-008138,co-01802,po-06,2,,True
copo-008139,co-01802,po-08,2,,True
copo-008140,co-01803,po-10,2,,True
copo-008141,co-01803,po-06,2,,True
copo-008142,co-01803,po-12,2,,True
copo-008143,co-01803,po-05,1,,True
copo-008144,co-01804,po-10,3,,True
copo-008145,co-01804,po-03,2,,True
copo-008146,co-01804,po-07,3,,True
copo-008147,co-01804,po-12,1,,True
copo-008148,co-01805,po-04,2,,True
copo-008149,co-01805,po-03,3,,True
copo-008150,co-01805,po-06,2,,True
copo-008151,co-01805,po-01,3,,True
copo-008152,co-01805,po-12,1,,True
copo-008153,co-01805,po-09,2,,True
copo-008154,co-01806,po-01,1,,True
copo-008155,co-01806,po-03,3,,True
copo-008156,co-01806,po-11,3,,True
copo-008157,co-01806,po-12,1,,True
copo-008158,co-01806,po-07,1,,True
copo-008159,co-01807,po-11,3,,True
copo-008160,co-01807,po-04,2,,True
copo-008161,co-01807,po-12,3,,True
copo-008162,co-01807,po-06,3,,True
copo-008163,co-01808,po-02,1,,True
copo-008164,co-01808,po-10,2,,True
copo-008165,co-01808,po-01,3,,True
copo-008166,co-01808,po-11,3,,True
copo-008167,co-01808,po-09,3,,True
copo-008168,co-01808,po-06,2,,True
copo-008169,co-01809,po-05,2,,True
copo-008170,co-01809,po-06,3,,True
copo-008171,co-01809,po-07,3,,True
copo-008172,co-01810,po-04,2,,True
copo-008173,co-01810,po-08,2,,True
copo-008174,co-01810,po-01,3,,True
copo-008175,co-01810,po-02,3,,True
copo-008176,co-01810,po-05,3,,True
copo-008177,co-01811,po-02,3,,True
copo-008178,co-01811,po-11,3,,True
copo-008179,co-01811,po-08,3,,True
copo-008180,co-01812,po-06,3,,True
copo-008181,co-01812,po-01,1,,True
copo-008182,co-01812,po-12,2,,True
copo-008183,co-01812,po-03,1,,True
copo-008184,co-01812,po-08,3,,True
copo-008185,co-01812,po-10,2,,True
copo-008186,co-01813,po-12,3,,True
copo-008187,co-01813,po-11,3,,True
copo-008188,co-01813,po-06,1,,True
copo-008189,co-01814,po-11,2,,True
copo-008190,co-01814,po-02,1,,True
copo-008191,co-01814,po-10,3,,True
copo-008192,co-01814,po-01,1,,True
copo-008193,co-01814,po-03,3,,True
copo-008194,co-01814,po-12,3,,True
copo-008195,co-01815,po-04,2,,True
copo-008196,co-01815,po-02,3,,True
copo-008197,co-01815,po-12,2,,True
copo-008198,co-01815,po-03,3,,True
copo-008199,co-01816,po-07,3,,True
copo-008200,co-01816,po-10,3,,True
copo-008201,co-01816,po-04,2,,True
copo-008202,co-01816,po-03,1,,True
copo-008203,co-01816,po-08,3,,True
copo-008204,co-01816,po-12,3,,True
copo-008205,co-01817,po-11,3,,True
copo-008206,co-01817,po-08,1,,True
copo-008207,co-01817,po-07,2,,True
copo-008208,co-01817,po-06,2,,True
copo-008209,co-01818,po-01,3,,True
copo-008210,co-01818,po-02,1,,True
copo-008211,co-01818,po-11,3,,True
copo-008212,co-01818,po-05,2,,True
copo-008213,co-01819,po-12,2,,True
copo-008214,co-01819,po-07,3,,True
copo-008215,co-01819,po-11,3,,True
copo-008216,co-01819,po-05,2,,True
copo-008217,co-01820,po-02,2,,True
copo-008218,co-01820,po-03,2,,True
copo-008219,co-01820,po-08,2,,True
copo-008220,co-01820,po-11,2,,True
copo-008221,co-01820,po-05,3,,True
copo-008222,co-01821,po-07,1,,True
copo-008223,co-01821,po-08,3,,True
copo-008224,co-01821,po-03,3,,True
copo-008225,co-01821,po-04,3,,True
copo-008226,co-01821,po-06,2,,True
copo-008227,co-01821,po-11,2,,True
copo-008228,co-01822,po-03,3,,True
copo-008229,co-01822,po-02,3,,True
copo-008230,co-01822,po-12,2,,True
copo-008231,co-01822,po-11,1,,True
copo-008232,co-01822,po-05,2,,True
copo-008233,co-01823,po-04,3,,True
copo-008234,co-01823,po-05,3,,True
copo-008235,co-01823,po-08,3,,True
copo-008236,co-01823,po-10,3,,True
copo-008237,co-01824,po-05,3,,True
copo-008238,co-01824,po-06,3,,True
copo-008239,co-01824,po-08,3,,True
copo-008240,co-01825,po-06,3,,True
copo-008241,co-01825,po-02,3,,True
copo-008242,co-01825,po-09,1,,True
copo-008243,co-01825,po-05,3,,True
copo-008244,co-01826,po-04,3,,True
copo-008245,co-01826,po-12,2,,True
copo-008246,co-01826,po-10,1,,True
copo-008247,co-01827,po-09,3,,True
copo-008248,co-01827,po-05,2,,True
copo-008249,co-01827,po-03,2,,True
copo-008250,co-01827,po-07,2,,True
copo-008251,co-01827,po-11,3,,True
copo-008252,co-01828,po-11,3,,True
copo-008253,co-01828,po-10,3,,True
copo-008254,co-01828,po-07,3,,True
copo-008255,co-01828,po-01,3,,True
copo-008256,co-01828,po-03,3,,True
copo-008257,co-01828,po-06,3,,True
copo-008258,co-01829,po-12,1,,True
copo-008259,co-01829,po-04,2,,True
copo-008260,co-01829,po-07,3,,True
copo-008261,co-01830,po-10,3,,True
copo-008262,co-01830,po-05,2,,True
copo-008263,co-01830,po-07,3,,True
copo-008264,co-01830,po-03,2,,True
copo-008265,co-01830,po-01,3,,True
copo-008266,co-01831,po-02,2,,True
copo-008267,co-01831,po-04,3,,True
copo-008268,co-01831,po-03,2,,True
copo-008269,co-01832,po-11,2,,True
copo-008270,co-01832,po-04,3,,True
copo-008271,co-01832,po-06,3,,True
copo-008272,co-01833,po-05,3,,True
copo-008273,co-01833,po-09,2,,True
copo-008274,co-01833,po-04,3,,True
copo-008275,co-01834,po-06,3,,True
copo-008276,co-01834,po-09,3,,True
copo-008277,co-01834,po-01,1,,True
copo-008278,co-01834,po-04,1,,True
copo-008279,co-01834,po-10,3,,True
copo-008280,co-01835,po-07,3,,True
copo-008281,co-01835,po-05,3,,True
copo-008282,co-01835,po-08,2,,True
copo-008283,co-01835,po-02,1,,True
copo-008284,co-01835,po-10,1,,True
copo-008285,co-01836,po-03,3,,True
copo-008286,co-01836,po-08,3,,True
copo-008287,co-01836,po-02,3,,True
copo-008288,co-01837,po-06,3,,True
copo-008289,co-01837,po-04,3,,True
copo-008290,co-01837,po-05,1,,True
copo-008291,co-01837,po-12,3,,True
copo-008292,co-01838,po-07,2,,True
copo-008293,co-01838,po-06,2,,True
copo-008294,co-01838,po-08,2,,True
copo-008295,co-01838,po-03,2,,True
copo-008296,co-01838,po-11,3,,True
copo-008297,co-01839,po-05,3,,True
copo-008298,co-01839,po-03,2,,True
copo-008299,co-01839,po-07,1,,True
copo-008300,co-01839,po-10,3,,True
copo-008301,co-01840,po-06,2,,True
copo-008302,co-01840,po-09,3,,True
copo-008303,co-01840,po-01,3,,True
copo-008304,co-01840,po-02,3,,True
copo-008305,co-01840,po-12,3,,True
copo-008306,co-01840,po-05,3,,True
copo-008307,co-01841,po-01,3,,True
copo-008308,co-01841,po-04,2,,True
copo-008309,co-01841,po-12,2,,True
copo-008310,co-01841,po-03,2,,True
copo-008311,co-01842,po-11,3,,True
copo-008312,co-01842,po-08,3,,True
copo-008313,co-01842,po-04,2,,True
copo-008314,co-01843,po-08,3,,True
copo-008315,co-01843,po-12,2,,True
copo-008316,co-01843,po-11,2,,True
copo-008317,co-01843,po-02,2,,True
copo-008318,co-01843,po-09,2,,True
copo-008319,co-01843,po-07,3,,True
copo-008320,co-01844,po-11,3,,True
copo-008321,co-01844,po-09,1,,True
copo-008322,co-01844,po-07,1,,True
copo-008323,co-01844,po-04,3,,True
copo-008324,co-01844,po-01,1,,True
copo-008325,co-01844,po-10,2,,True
copo-008326,co-01845,po-01,2,,True
copo-008327,co-01845,po-03,2,,True
copo-008328,co-01845,po-05,2,,True
copo-008329,co-01846,po-08,3,,True
copo-008330,co-01846,po-04,3,,True
copo-008331,co-01846,po-01,3,,True
copo-008332,co-01846,po-06,3,,True
copo-008333,co-01846,po-12,1,,True
copo-008334,co-01847,po-02,2,,True
copo-008335,co-01847,po-11,3,,True
copo-008336,co-01847,po-10,3,,True
copo-008337,co-01847,po-08,3,,True
copo-008338,co-01847,po-12,2,,True
copo-008339,co-01847,po-04,3,,True
copo-008340,co-01848,po-11,3,,True
copo-008341,co-01848,po-04,3,,True
copo-008342,co-01848,po-07,3,,True
copo-008343,co-01848,po-01,1,,True
copo-008344,co-01848,po-02,1,,True
copo-008345,co-01848,po-03,2,,True
copo-008346,co-01849,po-12,1,,True
copo-008347,co-01849,po-02,3,,True
copo-008348,co-01849,po-01,3,,True
copo-008349,co-01850,po-07,1,,True
copo-008350,co-01850,po-01,2,,True
copo-008351,co-01850,po-11,3,,True
copo-008352,co-01850,po-09,2,,True
copo-008353,co-01851,po-11,3,,True
copo-008354,co-01851,po-05,3,,True
copo-008355,co-01851,po-08,3,,True
copo-008356,co-01851,po-06,2,,True
copo-008357,co-01852,po-06,3,,True
copo-008358,co-01852,po-05,2,,True
copo-008359,co-01852,po-09,2,,True
copo-008360,co-01852,po-10,3,,True
copo-008361,co-01853,po-05,2,,True
copo-008362,co-01853,po-07,3,,True
copo-008363,co-01853,po-09,2,,True
copo-008364,co-01853,po-06,3,,True
copo-008365,co-01854,po-11,1,,True
copo-008366,co-01854,po-03,3,,True
copo-008367,co-01854,po-05,3,,True
copo-008368,co-01854,po-01,3,,True
copo-008369,co-01854,po-09,3,,True
copo-008370,co-01854,po-07,2,,True
copo-008371,co-01855,po-09,1,,True
copo-008372,co-01855,po-07,2,,True
copo-008373,co-01855,po-01,3,,True
copo-008374,co-01856,po-01,2,,True
copo-008375,co-01856,po-06,2,,True
copo-008376,co-01856,po-02,3,,True
copo-008377,co-01856,po-12,1,,True
copo-008378,co-01856,po-11,3,,True
copo-008379,co-01856,po-03,3,,True
copo-008380,co-01857,po-12,2,,True
copo-008381,co-01857,po-01,3,,True
copo-008382,co-01857,po-04,3,,True
copo-008383,co-01857,po-10,2,,True
copo-008384,co-01858,po-10,1,,True
copo-008385,co-01858,po-11,2,,True
copo-008386,co-01858,po-01,3,,True
copo-008387,co-01858,po-04,2,,True
copo-008388,co-01859,po-07,2,,True
copo-008389,co-01859,po-12,3,,True
copo-008390,co-01859,po-02,3,,True
copo-008391,co-01859,po-04,1,,True
copo-008392,co-01859,po-11,3,,True
copo-008393,co-01859,po-09,1,,True
copo-008394,co-01860,po-03,1,,True
copo-008395,co-01860,po-11,2,,True
copo-008396,co-01860,po-07,3,,True
copo-008397,co-01860,po-09,2,,True
copo-008398,co-01861,po-12,2,,True
copo-008399,co-01861,po-05,1,,True
copo-008400,co-01861,po-08,1,,True
copo-008401,co-01861,po-01,1,,True
copo-008402,co-01861,po-06,2,,True
copo-008403,co-01861,po-10,3,,True
copo-008404,co-01862,po-11,3,,True
copo-008405,co-01862,po-04,2,,True
copo-008406,co-01862,po-01,3,,True
copo-008407,co-01862,po-07,3,,True
copo-008408,co-01863,po-03,2,,True
copo-008409,co-01863,po-02,3,,True
copo-008410,co-01863,po-09,3,,True
copo-008411,co-01863,po-11,3,,True
copo-008412,co-01863,po-05,2,,True
copo-008413,co-01864,po-10,3,,True
copo-008414,co-01864,po-04,3,,True
copo-008415,co-01864,po-08,1,,True
copo-008416,co-01865,po-06,2,,True
copo-008417,co-01865,po-03,3,,True
copo-008418,co-01865,po-11,3,,True
copo-008419,co-01865,po-09,2,,True
copo-008420,co-01865,po-01,2,,True
copo-008421,co-01865,po-04,3,,True
copo-008422,co-01866,po-03,3,,True
copo-008423,co-01866,po-06,3,,True
copo-008424,co-01866,po-11,3,,True
copo-008425,co-01867,po-03,1,,True
copo-008426,co-01867,po-07,3,,True
copo-008427,co-01867,po-06,2,,True
copo-008428,co-01867,po-08,3,,True
copo-008429,co-01867,po-11,2,,True
copo-008430,co-01867,po-12,3,,True
copo-008431,co-01868,po-06,3,,True
copo-008432,co-01868,po-01,2,,True
copo-008433,co-01868,po-02,1,,True
copo-008434,co-01869,po-09,2,,True
copo-008435,co-01869,po-08,3,,True
copo-008436,co-01869,po-06,1,,True
copo-008437,co-01869,po-11,2,,True
copo-008438,co-01869,po-01,3,,True
copo-008439,co-01869,po-10,2,,True
copo-008440,co-01870,po-02,2,,True
copo-008441,co-01870,po-12,3,,True
copo-008442,co-01870,po-03,1,,True
copo-008443,co-01871,po-11,3,,True
copo-008444,co-01871,po-09,1,,True
copo-008445,co-01871,po-07,3,,True
copo-008446,co-01872,po-03,2,,True
copo-008447,co-01872,po-10,2,,True
copo-008448,co-01872,po-01,2,,True
copo-008449,co-01872,po-07,2,,True
copo-008450,co-01872,po-06,2,,True
copo-008451,co-01873,po-10,2,,True
copo-008452,co-01873,po-04,1,,True
copo-008453,co-01873,po-02,1,,True
copo-008454,co-01873,po-09,3,,True
copo-008455,co-01873,po-01,3,,True
copo-008456,co-01873,po-11,2,,True
copo-008457,co-01874,po-04,2,,True
copo-008458,co-01874,po-06,2,,True
copo-008459,co-01874,po-05,3,,True
copo-008460,co-01874,po-10,1,,True
copo-008461,co-01874,po-11,2,,True
copo-008462,co-01874,po-02,3,,True
copo-008463,co-01875,po-09,3,,True
copo-008464,co-01875,po-12,2,,True
copo-008465,co-01875,po-07,3,,True
copo-008466,co-01875,po-06,2,,True
copo-008467,co-01875,po-04,2,,True
copo-008468,co-01875,po-11,3,,True
copo-008469,co-01876,po-11,3,,True
copo-008470,co-01876,po-06,2,,True
copo-008471,co-01876,po-09,3,,True
copo-008472,co-01876,po-07,3,,True
copo-008473,co-01877,po-07,2,,True
copo-008474,co-01877,po-12,2,,True
copo-008475,co-01877,po-05,2,,True
copo-008476,co-01877,po-09,1,,True
copo-008477,co-01878,po-08,3,,True
copo-008478,co-01878,po-06,2,,True
copo-008479,co-01878,po-09,2,,True
copo-008480,co-01878,po-12,2,,True
copo-008481,co-01878,po-01,3,,True
copo-008482,co-01878,po-05,3,,True
copo-008483,co-01879,po-12,2,,True
copo-008484,co-01879,po-08,3,,True
copo-008485,co-01879,po-11,3,,True
copo-008486,co-01880,po-10,3,,True
copo-008487,co-01880,po-06,3,,True
copo-008488,co-01880,po-05,3,,True
copo-008489,co-01880,po-11,1,,True
copo-008490,co-01881,po-09,2,,True
copo-008491,co-01881,po-01,2,,True
copo-008492,co-01881,po-02,3,,True
copo-008493,co-01881,po-07,2,,True
copo-008494,co-01882,po-06,3,,True
copo-008495,co-01882,po-01,3,,True
copo-008496,co-01882,po-03,3,,True
copo-008497,co-01883,po-05,3,,True
copo-008498,co-01883,po-06,2,,True
copo-008499,co-01883,po-01,3,,True
copo-008500,co-01884,po-09,3,,True
copo-008501,co-01884,po-07,2,,True
copo-008502,co-01884,po-11,1,,True
copo-008503,co-01884,po-03,3,,True
copo-008504,co-01885,po-09,2,,True
copo-008505,co-01885,po-06,3,,True
copo-008506,co-01885,po-08,2,,True
copo-008507,co-01886,po-06,3,,True
copo-008508,co-01886,po-05,3,,True
copo-008509,co-01886,po-12,1,,True
copo-008510,co-01886,po-02,3,,True
copo-008511,co-01886,po-11,3,,True
copo-008512,co-01887,po-10,1,,True
copo-008513,co-01887,po-04,1,,True
copo-008514,co-01887,po-06,3,,True
copo-008515,co-01888,po-05,2,,True
copo-008516,co-01888,po-02,3,,True
copo-008517,co-01888,po-03,1,,True
copo-008518,co-01888,po-07,3,,True
copo-008519,co-01888,po-01,3,,True
copo-008520,co-01888,po-12,3,,True
copo-008521,co-01889,po-03,2,,True
copo-008522,co-01889,po-01,1,,True
copo-008523,co-01889,po-10,3,,True
copo-008524,co-01889,po-11,3,,True
copo-008525,co-01889,po-07,2,,True
copo-008526,co-01889,po-05,1,,True
copo-008527,co-01890,po-10,3,,True
copo-008528,co-01890,po-12,3,,True
copo-008529,co-01890,po-06,3,,True
copo-008530,co-01890,po-02,1,,True
copo-008531,co-01891,po-06,2,,True
copo-008532,co-01891,po-01,3,,True
copo-008533,co-01891,po-12,3,,True
copo-008534,co-01891,po-09,3,,True
copo-008535,co-01891,po-03,3,,True
copo-008536,co-01892,po-04,2,,True
copo-008537,co-01892,po-11,3,,True
copo-008538,co-01892,po-02,3,,True
copo-008539,co-01892,po-03,3,,True
copo-008540,co-01892,po-12,1,,True
copo-008541,co-01892,po-09,2,,True
copo-008542,co-01893,po-11,3,,True
copo-008543,co-01893,po-05,2,,True
copo-008544,co-01893,po-04,2,,True
copo-008545,co-01893,po-02,3,,True
copo-008546,co-01893,po-10,3,,True
copo-008547,co-01894,po-04,3,,True
copo-008548,co-01894,po-02,1,,True
copo-008549,co-01894,po-01,3,,True
copo-008550,co-01894,po-03,3,,True
copo-008551,co-01894,po-08,1,,True
copo-008552,co-01895,po-01,3,,True
copo-008553,co-01895,po-07,2,,True
copo-008554,co-01895,po-03,3,,True
copo-008555,co-01895,po-02,2,,True
copo-008556,co-01895,po-08,1,,True
copo-008557,co-01896,po-04,3,,True
copo-008558,co-01896,po-03,3,,True
copo-008559,co-01896,po-09,1,,True
copo-008560,co-01896,po-02,3,,True
copo-008561,co-01896,po-07,1,,True
copo-008562,co-01896,po-10,3,,True
copo-008563,co-01897,po-04,3,,True
copo-008564,co-01897,po-10,2,,True
copo-008565,co-01897,po-03,3,,True
copo-008566,co-01897,po-11,3,,True
copo-008567,co-01897,po-02,1,,True
copo-008568,co-01897,po-05,2,,True
copo-008569,co-01898,po-04,1,,True
copo-008570,co-01898,po-11,2,,True
copo-008571,co-01898,po-08,2,,True
copo-008572,co-01898,po-07,3,,True
copo-008573,co-01898,po-10,3,,True
copo-008574,co-01898,po-01,3,,True
copo-008575,co-01899,po-11,3,,True
copo-008576,co-01899,po-01,3,,True
copo-008577,co-01899,po-05,2,,True
copo-008578,co-01899,po-12,2,,True
copo-008579,co-01900,po-11,3,,True
copo-008580,co-01900,po-08,3,,True
copo-008581,co-01900,po-06,2,,True
copo-008582,co-01900,po-05,2,,True
copo-008583,co-01900,po-02,3,,True
copo-008584,co-01900,po-09,3,,True
copo-008585,co-01901,po-01,3,,True
copo-008586,co-01901,po-02,3,,True
copo-008587,co-01901,po-04,2,,True
copo-008588,co-01902,po-03,2,,True
copo-008589,co-01902,po-02,2,,True
copo-008590,co-01902,po-01,3,,True
copo-008591,co-01902,po-06,1,,True
copo-008592,co-01902,po-11,1,,True
copo-008593,co-01902,po-08,3,,True
copo-008594,co-01903,po-03,3,,True
copo-008595,co-01903,po-12,3,,True
copo-008596,co-01903,po-01,3,,True
copo-008597,co-01903,po-02,2,,True
copo-008598,co-01903,po-04,2,,True
copo-008599,co-01904,po-11,1,,True
copo-008600,co-01904,po-08,1,,True
copo-008601,co-01904,po-07,1,,True
copo-008602,co-01904,po-12,2,,True
copo-008603,co-01904,po-03,2,,True
copo-008604,co-01905,po-05,3,,True
copo-008605,co-01905,po-02,1,,True
