id,college_id,co_id,pso_id,co_code,pso_code,strength
copso-002349,aits-hyd-001,co-01563,pso-civil-02,22CE6106.CO1,02,1
copso-002350,aits-hyd-001,co-01564,pso-civil-01,22CE6106.CO2,01,3
copso-002351,aits-hyd-001,co-01565,pso-civil-01,22CE6106.CO3,01,3
copso-002352,aits-hyd-001,co-01565,pso-civil-02,22CE6106.CO3,02,2
copso-002353,aits-hyd-001,co-01566,pso-civil-01,22CE6106.CO4,01,3
copso-002354,aits-hyd-001,co-01566,pso-civil-02,22CE6106.CO4,02,2
copso-002355,aits-hyd-001,co-01567,pso-civil-01,22CE6106.CO5,01,3
copso-002356,aits-hyd-001,co-01568,pso-civil-02,22CE6107.CO1,02,1
copso-002357,aits-hyd-001,co-01569,pso-civil-01,22CE6107.CO2,01,2
copso-002358,aits-hyd-001,co-01569,pso-civil-02,22CE6107.CO2,02,3
copso-002359,aits-hyd-001,co-01570,pso-civil-01,22CE6107.CO3,01,2
copso-002360,aits-hyd-001,co-01571,pso-civil-02,22CE6107.CO4,02,2
copso-002361,aits-hyd-001,co-01571,pso-civil-01,22CE6107.CO4,01,2
copso-002362,aits-hyd-001,co-01572,pso-civil-01,22CE6107.CO5,01,3
copso-002363,aits-hyd-001,co-01572,pso-civil-02,22CE6107.CO5,02,2
copso-002364,aits-hyd-001,co-01573,pso-civil-02,22CE7101.CO1,02,3
copso-002365,aits-hyd-001,co-01574,pso-civil-02,22CE7101.CO2,02,1
copso-002366,aits-hyd-001,co-01574,pso-civil-01,22CE7101.CO2,01,2
copso-002367,aits-hyd-001,co-01575,pso-civil-01,22CE7101.CO3,01,3
copso-002368,aits-hyd-001,co-01576,pso-civil-01,22CE7101.CO4,01,3
copso-002369,aits-hyd-001,co-01577,pso-civil-01,22CE7101.CO5,01,2
copso-002370,aits-hyd-001,co-01578,pso-civil-02,22CE7101.CO6,02,2
copso-002371,aits-hyd-001,co-01579,pso-civil-01,22CE7102.CO1,01,2
copso-002372,aits-hyd-001,co-01580,pso-civil-02,22CE7102.CO2,02,2
copso-002373,aits-hyd-001,co-01580,pso-civil-01,22CE7102.CO2,01,3
copso-002374,aits-hyd-001,co-01581,pso-civil-02,22CE7102.CO3,02,2
copso-002375,aits-hyd-001,co-01582,pso-civil-02,22CE7102.CO4,02,1
copso-002376,aits-hyd-001,co-01582,pso-civil-01,22CE7102.CO4,01,1
copso-002377,aits-hyd-001,co-01583,pso-civil-01,22CE7102.CO5,01,3
copso-002378,aits-hyd-001,co-01584,pso-civil-02,22CE7103.CO1,02,1
copso-002379,aits-hyd-001,co-01585,pso-civil-01,22CE7103.CO2,01,1
copso-002380,aits-hyd-001,co-01585,pso-civil-02,22CE7103.CO2,02,3
copso-002381,aits-hyd-001,co-01586,pso-civil-02,22CE7103.CO3,02,2
copso-002382,aits-hyd-001,co-01587,pso-civil-02,22CE7103.CO4,02,3
copso-002383,aits-hyd-001,co-01588,pso-civil-01,22CE7103.CO5,01,3
copso-002384,aits-hyd-001,co-01588,pso-civil-02,22CE7103.CO5,02,3
copso-002385,aits-hyd-001,co-01589,pso-civil-02,22CE7103.CO6,02,3
copso-002386,aits-hyd-001,co-01590,pso-civil-02,22CE7104.CO1,02,2
copso-002387,aits-hyd-001,co-01591,pso-civil-02,22CE7104.CO2,02,3
copso-002388,aits-hyd-001,co-01592,pso-civil-01,22CE7104.CO3,01,2
copso-002389,aits-hyd-001,co-01592,pso-civil-02,22CE7104.CO3,02,3
copso-002390,aits-hyd-001,co-01593,pso-civil-01,22CE7104.CO4,01,2
copso-002391,aits-hyd-001,co-01594,pso-civil-01,22CE7104.CO5,01,3
copso-002392,aits-hyd-001,co-01594,pso-civil-02,22CE7104.CO5,02,2
copso-002393,aits-hyd-001,co-01595,pso-civil-02,22CE7104.CO6,02,2
copso-002394,aits-hyd-001,co-01595,pso-civil-01,22CE7104.CO6,01,3
copso-002395,aits-hyd-001,co-01596,pso-civil-01,22CE7105.CO1,01,3
copso-002396,aits-hyd-001,co-01597,pso-civil-01,22CE7105.CO2,01,2
copso-002397,aits-hyd-001,co-01598,pso-civil-01,22CE7105.CO3,01,2
copso-002398,aits-hyd-001,co-01598,pso-civil-02,22CE7105.CO3,02,2
copso-002399,aits-hyd-001,co-01599,pso-civil-02,22CE7105.CO4,02,1
copso-002400,aits-hyd-001,co-01599,pso-civil-01,22CE7105.CO4,01,3
copso-002401,aits-hyd-001,co-01600,pso-civil-01,22CE7106.CO1,01,3
copso-002402,aits-hyd-001,co-01600,pso-civil-02,22CE7106.CO1,02,3
copso-002403,aits-hyd-001,co-01601,pso-civil-02,22CE7106.CO2,02,3
copso-002404,aits-hyd-001,co-01601,pso-civil-01,22CE7106.CO2,01,2
copso-002405,aits-hyd-001,co-01602,pso-civil-01,22CE7106.CO3,01,3
copso-002406,aits-hyd-001,co-01603,pso-civil-02,22CE7106.CO4,02,2
copso-002407,aits-hyd-001,co-01604,pso-civil-02,22CE8101.CO1,02,3
copso-002408,aits-hyd-001,co-01605,pso-civil-01,22CE8101.CO2,01,1
copso-002409,aits-hyd-001,co-01605,pso-civil-02,22CE8101.CO2,02,3
copso-002410,aits-hyd-001,co-01606,pso-civil-01,22CE8101.CO3,01,3
copso-002411,aits-hyd-001,co-01606,pso-civil-02,22CE8101.CO3,02,2
copso-002412,aits-hyd-001,co-01607,pso-civil-02,22CE8101.CO4,02,1
copso-002413,aits-hyd-001,co-01607,pso-civil-01,22CE8101.CO4,01,3
copso-002414,aits-hyd-001,co-01608,pso-civil-01,22CE8101.CO5,01,3
copso-002415,aits-hyd-001,co-01608,pso-civil-02,22CE8101.CO5,02,3
copso-002416,aits-hyd-001,co-01609,pso-civil-01,22CE8101.CO6,01,3
copso-002417,aits-hyd-001,co-01610,pso-civil-01,22CE8102.CO1,01,1
copso-002418,aits-hyd-001,co-01611,pso-civil-02,22CE8102.CO2,02,3
copso-002419,aits-hyd-001,co-01611,pso-civil-01,22CE8102.CO2,01,3
copso-002420,aits-hyd-001,co-01612,pso-civil-01,22CE8102.CO3,01,2
copso-002421,aits-hyd-001,co-01612,pso-civil-02,22CE8102.CO3,02,2
copso-002422,aits-hyd-001,co-01613,pso-civil-02,22CE8102.CO4,02,2
copso-002423,aits-hyd-001,co-01613,pso-civil-01,22CE8102.CO4,01,1
copso-002424,aits-hyd-001,co-01614,pso-civil-02,22CE8103.CO1,02,3
copso-002425,aits-hyd-001,co-01614,pso-civil-01,22CE8103.CO1,01,2
copso-002426,aits-hyd-001,co-01615,pso-civil-01,22CE8103.CO2,01,3
copso-002427,aits-hyd-001,co-01615,pso-civil-02,22CE8103.CO2,02,2
copso-002428,aits-hyd-001,co-01616,pso-civil-01,22CE8103.CO3,01,3
copso-002429,aits-hyd-001,co-01617,pso-civil-01,22CE8103.CO4,01,3
copso-002430,aits-hyd-001,co-01617,pso-civil-02,22CE8103.CO4,02,3
copso-002431,aits-hyd-001,co-01618,pso-et-01,22MA1101.CO1,01,2
copso-002432,aits-hyd-001,co-01619,pso-et-03,22MA1101.CO2,03,3
copso-002433,aits-hyd-001,co-01619,pso-et-02,22MA1101.CO2,02,1
copso-002434,aits-hyd-001,co-01620,pso-et-03,22MA1101.CO3,03,1
copso-002435,aits-hyd-001,co-01620,pso-et-01,22MA1101.CO3,01,3
copso-002436,aits-hyd-001,co-01621,pso-et-03,22MA1101.CO4,03,2
copso-002437,aits-hyd-001,co-01621,pso-et-02,22MA1101.CO4,02,1
copso-002438,aits-hyd-001,co-01622,pso-et-02,22MA1101.CO5,02,2
copso-002439,aits-hyd-001,co-01622,pso-et-01,22MA1101.CO5,01,2
copso-002440,aits-hyd-001,co-01623,pso-et-03,22MA1101.CO6,03,1
copso-002441,aits-hyd-001,co-01623,pso-et-01,22MA1101.CO6,01,3
copso-002442,aits-hyd-001,co-01624,pso-et-03,22PH1101.CO1,03,3
copso-002443,aits-hyd-001,co-01624,pso-et-01,22PH1101.CO1,01,2
copso-002444,aits-hyd-001,co-01625,pso-et-03,22PH1101.CO2,03,1
copso-002445,aits-hyd-001,co-01625,pso-et-02,22PH1101.CO2,02,3
copso-002446,aits-hyd-001,co-01626,pso-et-02,22PH1101.CO3,02,2
copso-002447,aits-hyd-001,co-01627,pso-et-03,22PH1101.CO4,03,3
copso-002448,aits-hyd-001,co-01627,pso-et-01,22PH1101.CO4,01,3
copso-002449,aits-hyd-001,co-01628,pso-et-03,22PH1101.CO5,03,1
copso-002450,aits-hyd-001,co-01628,pso-et-02,22PH1101.CO5,02,1
copso-002451,aits-hyd-001,co-01629,pso-et-01,22CS1101.CO1,01,3
copso-002452,aits-hyd-001,co-01630,pso-et-03,22CS1101.CO2,03,1
copso-002453,aits-hyd-001,co-01630,pso-et-02,22CS1101.CO2,02,2
copso-002454,aits-hyd-001,co-01631,pso-et-01,22CS1101.CO3,01,2
copso-002455,aits-hyd-001,co-01631,pso-et-02,22CS1101.CO3,02,2
copso-002456,aits-hyd-001,co-01632,pso-et-01,22CS1101.CO4,01,2
copso-002457,aits-hyd-001,co-01632,pso-et-02,22CS1101.CO4,02,2
copso-002458,aits-hyd-001,co-01633,pso-et-02,22CS1101.CO5,02,3
copso-002459,aits-hyd-001,co-01633,pso-et-01,22CS1101.CO5,01,3
copso-002460,aits-hyd-001,co-01634,pso-et-02,22CS1101.CO6,02,3
copso-002461,aits-hyd-001,co-01634,pso-et-03,22CS1101.CO6,03,1
copso-002462,aits-hyd-001,co-01635,pso-et-01,22CS1102.CO1,01,2
copso-002463,aits-hyd-001,co-01635,pso-et-03,22CS1102.CO1,03,3
copso-002464,aits-hyd-001,co-01636,pso-et-03,22CS1102.CO2,03,3
copso-002465,aits-hyd-001,co-01637,pso-et-01,22CS1102.CO3,01,2
copso-002466,aits-hyd-001,co-01638,pso-et-02,22CS1102.CO4,02,3
copso-002467,aits-hyd-001,co-01638,pso-et-03,22CS1102.CO4,03,3
copso-002468,aits-hyd-001,co-01639,pso-et-02,22EN1101.CO1,02,3
copso-002469,aits-hyd-001,co-01639,pso-et-01,22EN1101.CO1,01,3
copso-002470,aits-hyd-001,co-01640,pso-et-02,22EN1101.CO2,02,1
copso-002471,aits-hyd-001,co-01641,pso-et-03,22EN1101.CO3,03,1
copso-002472,aits-hyd-001,co-01641,pso-et-01,22EN1101.CO3,01,3
copso-002473,aits-hyd-001,co-01642,pso-et-01,22EN1101.CO4,01,2
copso-002474,aits-hyd-001,co-01643,pso-et-01,22EN1101.CO5,01,3
copso-002475,aits-hyd-001,co-01644,pso-et-02,22EN1101.CO6,02,3
copso-002476,aits-hyd-001,co-01644,pso-et-03,22EN1101.CO6,03,1
copso-002477,aits-hyd-001,co-01645,pso-et-01,22ME1101.CO1,01,2
copso-002478,aits-hyd-001,co-01646,pso-et-03,22ME1101.CO2,03,3
copso-002479,aits-hyd-001,co-01646,pso-et-01,22ME1101.CO2,01,2
copso-002480,aits-hyd-001,co-01647,pso-et-01,22ME1101.CO3,01,3
copso-002481,aits-hyd-001,co-01647,pso-et-03,22ME1101.CO3,03,1
copso-002482,aits-hyd-001,co-01648,pso-et-02,22ME1101.CO4,02,3
copso-002483,aits-hyd-001,co-01649,pso-et-02,22ME1101.CO5,02,2
copso-002484,aits-hyd-001,co-01650,pso-et-02,22PH1102.CO1,02,1
copso-002485,aits-hyd-001,co-01650,pso-et-01,22PH1102.CO1,01,2
copso-002486,aits-hyd-001,co-01651,pso-et-03,22PH1102.CO2,03,2
copso-002487,aits-hyd-001,co-01652,pso-et-03,22PH1102.CO3,03,2
copso-002488,aits-hyd-001,co-01653,pso-et-02,22PH1102.CO4,02,3
copso-002489,aits-hyd-001,co-01653,pso-et-01,22PH1102.CO4,01,2
copso-002490,aits-hyd-001,co-01654,pso-et-01,22PH1102.CO5,01,3
copso-002491,aits-hyd-001,co-01655,pso-et-01,22MA1201.CO1,01,1
copso-002492,aits-hyd-001,co-01655,pso-et-03,22MA1201.CO1,03,2
copso-002493,aits-hyd-001,co-01656,pso-et-02,22MA1201.CO2,02,3
copso-002494,aits-hyd-001,co-01657,pso-et-01,22MA1201.CO3,01,2
copso-002495,aits-hyd-001,co-01658,pso-et-03,22MA1201.CO4,03,3
copso-002496,aits-hyd-001,co-01658,pso-et-02,22MA1201.CO4,02,1
copso-002497,aits-hyd-001,co-01659,pso-et-01,22MA1201.CO5,01,2
copso-002498,aits-hyd-001,co-01659,pso-et-02,22MA1201.CO5,02,2
copso-002499,aits-hyd-001,co-01660,pso-et-02,22CH1201.CO1,02,3
copso-002500,aits-hyd-001,co-01661,pso-et-01,22CH1201.CO2,01,3
copso-002501,aits-hyd-001,co-01661,pso-et-03,22CH1201.CO2,03,3
copso-002502,aits-hyd-001,co-01662,pso-et-01,22CH1201.CO3,01,1
copso-002503,aits-hyd-001,co-01662,pso-et-02,22CH1201.CO3,02,3
copso-002504,aits-hyd-001,co-01663,pso-et-01,22CH1201.CO4,01,3
copso-002505,aits-hyd-001,co-01664,pso-et-01,22CH1201.CO5,01,1
copso-002506,aits-hyd-001,co-01664,pso-et-02,22CH1201.CO5,02,2
copso-002507,aits-hyd-001,co-01665,pso-et-01,22EE1201.CO1,01,2
copso-002508,aits-hyd-001,co-01666,pso-et-03,22EE1201.CO2,03,3
copso-002509,aits-hyd-001,co-01666,pso-et-02,22EE1201.CO2,02,2
copso-002510,aits-hyd-001,co-01667,pso-et-01,22EE1201.CO3,01,1
copso-002511,aits-hyd-001,co-01667,pso-et-03,22EE1201.CO3,03,3
copso-002512,aits-hyd-001,co-01668,pso-et-03,22EE1201.CO4,03,3
copso-002513,aits-hyd-001,co-01669,pso-et-03,22EE1201.CO5,03,3
copso-002514,aits-hyd-001,co-01670,pso-et-02,22EE1202.CO1,02,3
copso-002515,aits-hyd-001,co-01671,pso-et-02,22EE1202.CO2,02,3
copso-002516,aits-hyd-001,co-01672,pso-et-02,22EE1202.CO3,02,3
copso-002517,aits-hyd-001,co-01673,pso-et-03,22EE1202.CO4,03,2
copso-002518,aits-hyd-001,co-01673,pso-et-01,22EE1202.CO4,01,2
copso-002519,aits-hyd-001,co-01674,pso-et-02,22EE1202.CO5,02,2
copso-002520,aits-hyd-001,co-01675,pso-et-01,22EN1201.CO1,01,1
copso-002521,aits-hyd-001,co-01676,pso-et-02,22EN1201.CO2,02,2
copso-002522,aits-hyd-001,co-01676,pso-et-03,22EN1201.CO2,03,2
copso-002523,aits-hyd-001,co-01677,pso-et-01,22EN1201.CO3,01,3
copso-002524,aits-hyd-001,co-01678,pso-et-01,22EN1201.CO4,01,2
copso-002525,aits-hyd-001,co-01678,pso-et-03,22EN1201.CO4,03,3
copso-002526,aits-hyd-001,co-01679,pso-et-02,22EN1201.CO5,02,1
copso-002527,aits-hyd-001,co-01679,pso-et-03,22EN1201.CO5,03,2
copso-002528,aits-hyd-001,co-01680,pso-et-01,22CS1201.CO1,01,1
copso-002529,aits-hyd-001,co-01680,pso-et-02,22CS1201.CO1,02,3
copso-002530,aits-hyd-001,co-01681,pso-et-02,22CS1201.CO2,02,2
copso-002531,aits-hyd-001,co-01681,pso-et-01,22CS1201.CO2,01,3
copso-002532,aits-hyd-001,co-01682,pso-et-01,22CS1201.CO3,01,1
copso-002533,aits-hyd-001,co-01683,pso-et-03,22CS1201.CO4,03,3
copso-002534,aits-hyd-001,co-01684,pso-et-01,22CS1201.CO5,01,3
copso-002535,aits-hyd-001,co-01684,pso-et-03,22CS1201.CO5,03,2
copso-002536,aits-hyd-001,co-01685,pso-et-02,22CS1202.CO1,02,3
copso-002537,aits-hyd-001,co-01685,pso-et-01,22CS1202.CO1,01,3
copso-002538,aits-hyd-001,co-01686,pso-et-02,22CS1202.CO2,02,3
copso-002539,aits-hyd-001,co-01686,pso-et-03,22CS1202.CO2,03,2
copso-002540,aits-hyd-001,co-01687,pso-et-02,22CS1202.CO3,02,2
copso-002541,aits-hyd-001,co-01687,pso-et-03,22CS1202.CO3,03,2
copso-002542,aits-hyd-001,co-01688,pso-et-02,22CS1202.CO4,02,2
copso-002543,aits-hyd-001,co-01689,pso-et-03,22CH1202.CO1,03,2
copso-002544,aits-hyd-001,co-01690,pso-et-02,22CH1202.CO2,02,2
copso-002545,aits-hyd-001,co-01690,pso-et-01,22CH1202.CO2,01,1
copso-002546,aits-hyd-001,co-01691,pso-et-03,22CH1202.CO3,03,3
copso-002547,aits-hyd-001,co-01692,pso-et-03,22CH1202.CO4,03,1
copso-002548,aits-hyd-001,co-01693,pso-et-03,22AI3101.CO1,03,3
copso-002549,aits-hyd-001,co-01693,pso-et-02,22AI3101.CO1,02,2
copso-002550,aits-hyd-001,co-01694,pso-et-01,22AI3101.CO2,01,1
copso-002551,aits-hyd-001,co-01694,pso-et-03,22AI3101.CO2,03,3
copso-002552,aits-hyd-001,co-01695,pso-et-01,22AI3101.CO3,01,3
copso-002553,aits-hyd-001,co-01695,pso-et-03,22AI3101.CO3,03,1
copso-002554,aits-hyd-001,co-01696,pso-et-03,22AI3101.CO4,03,1
copso-002555,aits-hyd-001,co-01697,pso-et-02,22AI3101.CO5,02,1
copso-002556,aits-hyd-001,co-01698,pso-et-02,22AI3101.CO6,02,1
copso-002557,aits-hyd-001,co-01698,pso-et-01,22AI3101.CO6,01,1
copso-002558,aits-hyd-001,co-01699,pso-et-03,22AI3102.CO1,03,3
copso-002559,aits-hyd-001,co-01700,pso-et-01,22AI3102.CO2,01,3
copso-002560,aits-hyd-001,co-01701,pso-et-03,22AI3102.CO3,03,2
copso-002561,aits-hyd-001,co-01701,pso-et-01,22AI3102.CO3,01,2
copso-002562,aits-hyd-001,co-01702,pso-et-03,22AI3102.CO4,03,3
copso-002563,aits-hyd-001,co-01703,pso-et-03,22AI3102.CO5,03,3
copso-002564,aits-hyd-001,co-01704,pso-et-03,22AI3102.CO6,03,2
copso-002565,aits-hyd-001,co-01704,pso-et-02,22AI3102.CO6,02,2
copso-002566,aits-hyd-001,co-01705,pso-et-01,22AI3103.CO1,01,1
copso-002567,aits-hyd-001,co-01706,pso-et-03,22AI3103.CO2,03,2
copso-002568,aits-hyd-001,co-01707,pso-et-03,22AI3103.CO3,03,1
copso-002569,aits-hyd-001,co-01707,pso-et-02,22AI3103.CO3,02,3
copso-002570,aits-hyd-001,co-01708,pso-et-01,22AI3103.CO4,01,3
copso-002571,aits-hyd-001,co-01708,pso-et-03,22AI3103.CO4,03,2
copso-002572,aits-hyd-001,co-01709,pso-et-02,22AI3103.CO5,02,1
copso-002573,aits-hyd-001,co-01710,pso-et-03,22AI3103.CO6,03,3
copso-002574,aits-hyd-001,co-01710,pso-et-02,22AI3103.CO6,02,3
copso-002575,aits-hyd-001,co-01711,pso-et-01,22AI3104.CO1,01,3
copso-002576,aits-hyd-001,co-01711,pso-et-02,22AI3104.CO1,02,3
copso-002577,aits-hyd-001,co-01712,pso-et-03,22AI3104.CO2,03,1
copso-002578,aits-hyd-001,co-01712,pso-et-02,22AI3104.CO2,02,3
copso-002579,aits-hyd-001,co-01713,pso-et-02,22AI3104.CO3,02,2
copso-002580,aits-hyd-001,co-01713,pso-et-03,22AI3104.CO3,03,2
copso-002581,aits-hyd-001,co-01714,pso-et-03,22AI3104.CO4,03,3
copso-002582,aits-hyd-001,co-01715,pso-et-03,22AI3104.CO5,03,3
copso-002583,aits-hyd-001,co-01716,pso-et-02,22AI3104.CO6,02,3
copso-002584,aits-hyd-001,co-01717,pso-et-01,22AI3105.CO1,01,3
copso-002585,aits-hyd-001,co-01718,pso-et-01,22AI3105.CO2,01,3
copso-002586,aits-hyd-001,co-01718,pso-et-02,22AI3105.CO2,02,3
copso-002587,aits-hyd-001,co-01719,pso-et-01,22AI3105.CO3,01,1
copso-002588,aits-hyd-001,co-01720,pso-et-03,22AI3105.CO4,03,2
copso-002589,aits-hyd-001,co-01720,pso-et-01,22AI3105.CO4,01,3
copso-002590,aits-hyd-001,co-01721,pso-et-03,22AI3106.CO1,03,2
copso-002591,aits-hyd-001,co-01721,pso-et-02,22AI3106.CO1,02,1
copso-002592,aits-hyd-001,co-01722,pso-et-02,22AI3106.CO2,02,1
copso-002593,aits-hyd-001,co-01722,pso-et-01,22AI3106.CO2,01,1
copso-002594,aits-hyd-001,co-01723,pso-et-01,22AI3106.CO3,01,3
copso-002595,aits-hyd-001,co-01723,pso-et-02,22AI3106.CO3,02,1
copso-002596,aits-hyd-001,co-01724,pso-et-01,22AI3106.CO4,01,2
copso-002597,aits-hyd-001,co-01725,pso-et-03,22HS3101.CO1,03,2
copso-002598,aits-hyd-001,co-01725,pso-et-01,22HS3101.CO1,01,2
copso-002599,aits-hyd-001,co-01726,pso-et-02,22HS3101.CO2,02,1
copso-002600,aits-hyd-001,co-01727,pso-et-03,22HS3101.CO3,03,1
copso-002601,aits-hyd-001,co-01727,pso-et-02,22HS3101.CO3,02,3
copso-002602,aits-hyd-001,co-01728,pso-et-03,22HS3101.CO4,03,3
copso-002603,aits-hyd-001,co-01728,pso-et-02,22HS3101.CO4,02,2
copso-002604,aits-hyd-001,co-01729,pso-et-02,22HS3101.CO5,02,3
copso-002605,aits-hyd-001,co-01729,pso-et-01,22HS3101.CO5,01,2
copso-002606,aits-hyd-001,co-01730,pso-et-02,22HS3101.CO6,02,3
copso-002607,aits-hyd-001,co-01730,pso-et-03,22HS3101.CO6,03,3
copso-002608,aits-hyd-001,co-01731,pso-et-01,22AI4101.CO1,01,2
copso-002609,aits-hyd-001,co-01731,pso-et-02,22AI4101.CO1,02,1
copso-002610,aits-hyd-001,co-01732,pso-et-01,22AI4101.CO2,01,2
copso-002611,aits-hyd-001,co-01733,pso-et-02,22AI4101.CO3,02,3
copso-002612,aits-hyd-001,co-01734,pso-et-01,22AI4101.CO4,01,2
copso-002613,aits-hyd-001,co-01735,pso-et-02,22AI4101.CO5,02,3
copso-002614,aits-hyd-001,co-01735,pso-et-01,22AI4101.CO5,01,3
copso-002615,aits-hyd-001,co-01736,pso-et-03,22AI4101.CO6,03,1
copso-002616,aits-hyd-001,co-01736,pso-et-01,22AI4101.CO6,01,3
copso-002617,aits-hyd-001,co-01737,pso-et-01,22AI4102.CO1,01,3
copso-002618,aits-hyd-001,co-01738,pso-et-03,22AI4102.CO2,03,1
copso-002619,aits-hyd-001,co-01739,pso-et-02,22AI4102.CO3,02,2
copso-002620,aits-hyd-001,co-01739,pso-et-01,22AI4102.CO3,01,1
copso-002621,aits-hyd-001,co-01740,pso-et-02,22AI4102.CO4,02,3
copso-002622,aits-hyd-001,co-01740,pso-et-03,22AI4102.CO4,03,3
copso-002623,aits-hyd-001,co-01741,pso-et-02,22AI4102.CO5,02,3
copso-002624,aits-hyd-001,co-01742,pso-et-02,22AI4102.CO6,02,2
copso-002625,aits-hyd-001,co-01742,pso-et-01,22AI4102.CO6,01,2
copso-002626,aits-hyd-001,co-01743,pso-et-03,22AI4103.CO1,03,3
copso-002627,aits-hyd-001,co-01743,pso-et-02,22AI4103.CO1,02,2
copso-002628,aits-hyd-001,co-01744,pso-et-02,22AI4103.CO2,02,3
copso-002629,aits-hyd-001,co-01745,pso-et-02,22AI4103.CO3,02,3
copso-002630,aits-hyd-001,co-01746,pso-et-01,22AI4103.CO4,01,3
copso-002631,aits-hyd-001,co-01747,pso-et-01,22AI4103.CO5,01,3
copso-002632,aits-hyd-001,co-01748,pso-et-01,22AI4104.CO1,01,3
copso-002633,aits-hyd-001,co-01749,pso-et-01,22AI4104.CO2,01,1
copso-002634,aits-hyd-001,co-01750,pso-et-02,22AI4104.CO3,02,3
copso-002635,aits-hyd-001,co-01751,pso-et-01,22AI4104.CO4,01,3
copso-002636,aits-hyd-001,co-01751,pso-et-03,22AI4104.CO4,03,1
copso-002637,aits-hyd-001,co-01752,pso-et-01,22AI4104.CO5,01,3
copso-002638,aits-hyd-001,co-01753,pso-et-01,22AI4105.CO1,01,3
copso-002639,aits-hyd-001,co-01753,pso-et-02,22AI4105.CO1,02,1
copso-002640,aits-hyd-001,co-01754,pso-et-03,22AI4105.CO2,03,3
copso-002641,aits-hyd-001,co-01754,pso-et-01,22AI4105.CO2,01,3
copso-002642,aits-hyd-001,co-01755,pso-et-02,22AI4105.CO3,02,2
copso-002643,aits-hyd-001,co-01755,pso-et-01,22AI4105.CO3,01,3
copso-002644,aits-hyd-001,co-01756,pso-et-01,22AI4105.CO4,01,2
copso-002645,aits-hyd-001,co-01756,pso-et-02,22AI4105.CO4,02,3
copso-002646,aits-hyd-001,co-01757,pso-et-01,22AI4106.CO1,01,2
copso-002647,aits-hyd-001,co-01757,pso-et-03,22AI4106.CO1,03,2
copso-002648,aits-hyd-001,co-01758,pso-et-03,22AI4106.CO2,03,2
copso-002649,aits-hyd-001,co-01759,pso-et-03,22AI4106.CO3,03,3
copso-002650,aits-hyd-001,co-01759,pso-et-02,22AI4106.CO3,02,3
copso-002651,aits-hyd-001,co-01760,pso-et-01,22AI4106.CO4,01,3
copso-002652,aits-hyd-001,co-01760,pso-et-03,22AI4106.CO4,03,1
copso-002653,aits-hyd-001,co-01761,pso-et-02,22HS4101.CO1,02,2
copso-002654,aits-hyd-001,co-01761,pso-et-01,22HS4101.CO1,01,3
copso-002655,aits-hyd-001,co-01762,pso-et-02,22HS4101.CO2,02,2
copso-002656,aits-hyd-001,co-01763,pso-et-01,22HS4101.CO3,01,3
copso-002657,aits-hyd-001,co-01763,pso-et-03,22HS4101.CO3,03,3
copso-002658,aits-hyd-001,co-01764,pso-et-03,22HS4101.CO4,03,3
copso-002659,aits-hyd-001,co-01764,pso-et-01,22HS4101.CO4,01,1
copso-002660,aits-hyd-001,co-01765,pso-et-03,22HS4101.CO5,03,3
copso-002661,aits-hyd-001,co-01766,pso-et-03,22HS4101.CO6,03,3
copso-002662,aits-hyd-001,co-01766,pso-et-02,22HS4101.CO6,02,3
copso-002663,aits-hyd-001,co-01767,pso-et-03,22AI5101.CO1,03,1
copso-002664,aits-hyd-001,co-01768,pso-et-02,22AI5101.CO2,02,3
copso-002665,aits-hyd-001,co-01769,pso-et-01,22AI5101.CO3,01,1
copso-002666,aits-hyd-001,co-01770,pso-et-03,22AI5101.CO4,03,1
copso-002667,aits-hyd-001,co-01770,pso-et-01,22AI5101.CO4,01,3
copso-002668,aits-hyd-001,co-01771,pso-et-02,22AI5101.CO5,02,3
copso-002669,aits-hyd-001,co-01772,pso-et-01,22AI5102.CO1,01,2
copso-002670,aits-hyd-001,co-01772,pso-et-03,22AI5102.CO1,03,3
copso-002671,aits-hyd-001,co-01773,pso-et-03,22AI5102.CO2,03,3
copso-002672,aits-hyd-001,co-01774,pso-et-01,22AI5102.CO3,01,2
copso-002673,aits-hyd-001,co-01774,pso-et-03,22AI5102.CO3,03,3
copso-002674,aits-hyd-001,co-01775,pso-et-01,22AI5102.CO4,01,3
copso-002675,aits-hyd-001,co-01776,pso-et-02,22AI5102.CO5,02,1
copso-002676,aits-hyd-001,co-01777,pso-et-03,22AI5103.CO1,03,1
copso-002677,aits-hyd-001,co-01777,pso-et-02,22AI5103.CO1,02,1
copso-002678,aits-hyd-001,co-01778,pso-et-03,22AI5103.CO2,03,2
copso-002679,aits-hyd-001,co-01779,pso-et-02,22AI5103.CO3,02,3
copso-002680,aits-hyd-001,co-01779,pso-et-01,22AI5103.CO3,01,3
copso-002681,aits-hyd-001,co-01780,pso-et-03,22AI5103.CO4,03,3
copso-002682,aits-hyd-001,co-01780,pso-et-02,22AI5103.CO4,02,3
copso-002683,aits-hyd-001,co-01781,pso-et-03,22AI5103.CO5,03,1
copso-002684,aits-hyd-001,co-01781,pso-et-01,22AI5103.CO5,01,1
copso-002685,aits-hyd-001,co-01782,pso-et-01,22AI5104.CO1,01,2
copso-002686,aits-hyd-001,co-01783,pso-et-02,22AI5104.CO2,02,1
